unique_mmsi
440019000
440020000
440030000
440088000
440103000
440105000
440172000
440251000
440295000
440306000
440321000
440330000
440334000
440338000
440371000
440491000
440655000
440728000
440761000
440838000
441115000
441120000
441361000
441375000
441423000
441612000
441783000
441838000
441885000
441902000
441939000
441992000
457193000
457396000
457900673
477007200
477016900
477036600
477043800
477046800
477056600
477056800
477058500
477071900
477077700
477095200
477115300
477137100
477141200
477147500
477150900
477157600
477167800
477168600
477172200
477181700
477185500
477189700
477190300
477191700
477201700
477218200
477233100
477282300
477311500
477454300
477464400
477493300
477493700
477510700
477521300
477524900
477585400
477588800
477593600
477612200
477620700
477621300
477624900
477637500
477638800
477655800
477664500
477669500
477685900
477696900
477716100
477717400
477736700
477738800
477744200
477745500
477765900
477766700
477779200
477786400
477797100
477797300
477798200
477798300
477798900
477815500
477829600
477832300
477833300
477842900
477851700
477861700
477866200
477871800
477883500
477887200
477950700
477950900
477961200
511101035
511101344
518100369
518998535
518998991
525000001
525000020
525000532
525001149
525003015
525003042
525003044
525003103
525003129
525003134
525003175
525003200
525003211
525003224
525003239
525003241
525003244
525003263
525003315
525003328
525003330
525003366
525003374
525003386
525003456
525003540
525003620
525003624
525003643
525003667
525003759
525004010
525004086
525004138
525004139
525005001
525005002
525005005
525005009
525005010
525005011
525005014
525005015
525005017
525005032
525005046
525005047
525005052
525005054
525005055
525005090
525005105
525005107
525005174
525005194
525005283
525005316
525005318
525005321
525005325
525005356
525005398
525006001
525006049
525006134
525006156
525006213
525006220
525006222
525006281
525007028
525007030
525007109
525007115
525007120
525007163
525007183
525007247
525007276
525007335
525007390
525007397
525007400
525007401
525008003
525008017
525008040
525008043
525008044
525008056
525008119
525009077
525009086
525009229
525009344
525009351
525010018
525010154
525010155
525010156
525010227
525010301
525010385
525011110
525012080
525012103
525012144
525012148
525012187
525012309
525012335
525012357
525012410
525013013
525013014
525013016
525013021
525013022
525013028
525013029
525013030
525013031
525013033
525013034
525013035
525013036
525013040
525013043
525013044
525014013
525014017
525014046
525014070
525015026
525015114
525015173
525015174
525015175
525015176
525015248
525015259
525015260
525015268
525015275
525015276
525015288
525015292
525015296
525015300
525015323
525015359
525015360
525015381
525015391
525015392
525015393
525015399
525015427
525015440
525015455
525015459
525015472
525015473
525015474
525015479
525015485
525015492
525015536
525015583
525015625
525015706
525015749
525015757
525015758
525015795
525015806
525015868
525015881
525015920
525015921
525015924
525015925
525015928
525015931
525015933
525015942
525015943
525015962
525015964
525015965
525015973
525015993
525016160
525016178
525016187
525016196
525016212
525016299
525016310
525016391
525016441
525016563
525016584
525016614
525016681
525016718
525016747
525016748
525018005
525018094
525018154
525018171
525018252
525018278
525018280
525018367
525018371
525018380
525018427
525018461
525018479
525018502
525019019
525019035
525019038
525019050
525019095
525019100
525019101
525019132
525019274
525019300
525019360
525019381
525019391
525019397
525019407
525019415
525019416
525019417
525019422
525019447
525019463
525019465
525019482
525019510
525019527
525019530
525019565
525019570
525019593
525019599
525019614
525019627
525019630
525019633
525019637
525019655
525019672
525020044
525020075
525020078
525020081
525020168
525020186
525020288
525020309
525020371
525020372
525020414
525021038
525021071
525021119
525021161
525021181
525021356
525021359
525021394
525022065
525022134
525022212
525022266
525022310
525022357
525022407
525022408
525023106
525023149
525023151
525023175
525023188
525023222
525023223
525023228
525023240
525023245
525023246
525023250
525023257
525023278
525023326
525023327
525023343
525023380
525023419
525024001
525024114
525024128
525024244
525024245
525024251
525024257
525024277
525024295
525024372
525024397
525024666
525025049
525025054
525025065
525025067
525025068
525025069
525025076
525025082
525025085
525025089
525025100
525025101
525025102
525025104
525100008
525100114
525100115
525100158
525100196
525100248
525100317
525100403
525100407
525100468
525100527
525100571
525100576
525100600
525100705
525100778
525100889
525100895
525100906
525100932
525100935
525100985
525101081
525101470
525101689
525101748
525101819
525103006
525103007
525103009
525104002
525105005
525105389
525107007
525107016
525108006
525108007
525108017
525108018
525108023
525109001
525109002
525111005
525111010
525113002
525113004
525113005
525113012
525113013
525113014
525113016
525113017
525113026
525113028
525113031
525113032
525113034
525114041
525114058
525114102
525114107
525117001
525119004
525119010
525119014
525119038
525119052
525119060
525119074
525119079
525119081
525119082
525119095
525119099
525119102
525119104
525119107
525119109
525119127
525119133
525119145
525119151
525119158
525119159
525119161
525119165
525119189
525119190
525119206
525119208
525119216
525119217
525119221
525120010
525121010
525121011
525121014
525121019
525121030
525121031
525121042
525121045
525121054
525121056
525121062
525121063
525121064
525123456
525125001
525125002
525125007
525125013
525125014
525125018
525125021
525125024
525125027
525125029
525125030
525125031
525125033
525125034
525125040
525200075
525200076
525200078
525200097
525200456
525200460
525200466
525200748
525200832
525200849
525201316
525201455
525201723
525201810
525201942
525212212
525290672
525300027
525300044
525300093
525300155
525300165
525300475
525301045
525301105
525301119
525301135
525301156
525301169
525301388
525301391
525301714
525301743
525301763
525301823
525301845
525301949
525400142
525400835
525401069
525401282
525401289
525401678
525401960
525401965
525500034
525500371
525500437
525500462
525500505
525500760
525501058
525501104
525501204
525501222
525501363
525501474
525501513
525501609
525501623
525501778
525501799
525501810
525501907
525501978
525600354
525600360
525600580
525601024
525601032
525601116
525601143
525601154
525601225
525601570
525601598
525601638
525601654
525601780
525601784
525601848
525601909
525700889
525701047
525701071
525701332
525701540
525701584
525707077
525709283
525800162
525800420
525900050
525900619
525900792
525900935
525900985
525924924
525990000
533000996
533004410
533060900
533061100
533061200
533130128
533131016
533131066
533132007
533132046
533132134
533170047
533170107
533180090
533180172
538002179
538002485
538003252
538004024
538004096
538004217
538004381
538004415
538004493
538004911
538004914
538005112
538005452
538005592
538005598
538005625
538005686
538005752
538005770
538005959
538006034
538006409
538006980
538007082
538007141
538007157
538007249
538007287
538007345
538007482
538007485
538007486
538007592
538007617
538007798
538007938
538008142
538008171
538008220
538008340
538008553
538008561
538008563
538008691
538008755
538008946
538008977
538008984
538009002
538009031
538009094
538009104
538009376
538009464
538009523
538009545
538009578
538009579
538009596
538009668
538009728
538009731
538009789
538009814
538009941
538009951
538010008
538010046
538010048
538010122
538010145
538010219
538010379
538010400
538010421
538010491
538010572
538010689
538010703
538010740
538010745
538010770
538010776
538010837
538010845
538010966
538090448
538090538
538090619
548687000
548709000
548712000
548713000
548718000
548722000
548723000
548726000
548728000
548736000
548757000
548810000
548830000
548837000
548845000
548857000
548908000
548956000
548979000
548999000
563013500
563015500
563018100
563021300
563035400
563037700
563039300
563040600
563041900
563046800
563047100
563053700
563073200
563077900
563079900
563081800
563083400
563096800
563097100
563103300
563108600
563111100
563111200
563112700
563116100
563117200
563118500
563119600
563124900
563126100
563127500
563127800
563128600
563133100
563133400
563134700
563137200
563138900
563139700
563140000
563144500
563144600
563158800
563158900
563161100
563161400
563161900
563162100
563166800
563167200
563167500
563171800
563174600
563175600
563176400
563179400
563185700
563186900
563190300
563192500
563192800
563195900
563197000
563198500
563205400
563205800
563206300
563206900
563207400
563213800
563219000
563221900
563224700
563262000
563266000
563299000
563358000
563406000
563491000
563498000
563513000
563526000
563555000
563632000
563656000
563754000
563770000
564058000
564079000
564146000
564149000
564174000
564254000
564300000
564302000
564354000
564576000
564596000
564619000
564776000
564822000
564911000
565032000
565132000
565220000
565289000
565290000
565307000
565440000
565615000
565653000
565696000
565743000
565780000
565835000
565849000
565953000
565963000
566073000
566172000
566204000
566294000
566387000
566594000
566625000
566743000
566821000
566850000
566919000
566923000
566926000
567017000
567421000
567468000
567548000
567561000
574000400
574000450
574000510
574000580
574000610
574000650
574000680
574000810
574000860
574000870
574000890
574000920
574000960
574001030
574001060
574001130
574001150
574001330
574001530
574001800
574001820
574001830
574001860
574002000
574002350
574002790
574003160
574003240
574003690
574004150
574004200
574004320
574004590
574004730
574004750
574005000
574005830
574005850
574012698
574012854
574144134
574182172
574253000
574338000
574365000
574386000
574396000
574407000
574413000
574418000
574432000
574433000
574437000
574445000
574449000
574454000
574460000
574465000
574469000
574475000
574499000
574620000
574624000
574814000
574861000
574862000
574904000
574909000
574951000
574972000
577168000
625006064
626346000
626386000
636011023
636012905
636013655
636013698
636014590
636014968
636015031
636015173
636015467
636015481
636015667
636015686
636015873
636015930
636015952
636015953
636016179
636016265
636016417
636016574
636016730
636016775
636016940
636016973
636017025
636017038
636017116
636017175
636017309
636017330
636017344
636017422
636017423
636017440
636017768
636017816
636017958
636018036
636018529
636018553
636018597
636018603
636018729
636018846
636018932
636019018
636019061
636019204
636019352
636019523
636019623
636019861
636019863
636020010
636020213
636020221
636020236
636020245
636020254
636020265
636020347
636020348
636020364
636020403
636020500
636020769
636020781
636020867
636020870
636020871
636020953
636020962
636020978
636021011
636021031
636021139
636021150
636021154
636021288
636021400
636021465
636021488
636021614
636021664
636021668
636021669
636021761
636021805
636021895
636021939
636021955
636021988
636021991
636022043
636022046
636022071
636022078
636022155
636022159
636022173
636022176
636022412
636022429
636022523
636022572
636022573
636022753
636022799
636022903
636023043
636023081
636023145
636023157
636023213
636023217
636023247
636023273
636023303
636023313
636023420
636023543
636090967
636091273
636091401
636091487
636092101
636092424
636092827
636092866
636092892
636092998
636093026
636093030
636093138
636093250
666000001
667002082
677089900
